annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Не удовлетворён,Не понравилось качество,Не понравился результат
1110,1,Отлично спасибо ,2025-05-12 13:48:29.811,3955073,3.998,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:48:29.811,,,,,,,,
1111,1,Спасибо большое за быструю реакцию! Успокоили 💙,2025-05-12 13:48:41.215,3955195,10.585,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:48:41.215,,,,,,,,
1112,1,спасибо,2025-05-12 13:48:44.883,2945792,2.404,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:48:44.883,,,,,,,,
1113,1,спасибо!,2025-05-12 13:48:48.475,3234340,2.747,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:48:48.475,,,,,,,,
1114,1,Отлично ,2025-05-12 13:48:51.907,3380332,2.293,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:48:51.907,,,,,,,,
1115,1,Благодарю за оперативное решение проблемы ! ,2025-05-12 13:49:13.216,3381812,19.104,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:49:13.216,,,,,,,,
1116,1,Прекрасный специалист! Побольше таких,2025-05-12 13:49:38.470,3461991,17.713,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 13:49:38.470,,,,,,,,
1117,1,Спасибо ,2025-05-12 13:49:41.729,3551430,2.294,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:49:41.729,,,,,,,,
1118,1,"пересчет, и скорость 
",2025-05-12 13:49:52.847,3572768,10.042,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:49:52.847,,,,,,,,
1119,1,Спасибо за обновление покраски стен,2025-05-12 13:50:00.982,3584536,7.24,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:50:00.982,,,,,,,,
1120,1,выполнили быстро,2025-05-12 13:50:06.031,3596020,4.131,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:50:06.031,,,,,,,,
1121,1,Спасибо! ,2025-05-12 13:50:09.232,3617808,2.147,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:50:09.232,,,,,,,,
1122,1,спасибо управляющей компании за то что  прислали грамотного специалиста и быстро отреагировали на заявку ,2025-05-12 13:50:25.384,3627490,15.155,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:50:25.384,,,,,,,,
1123,1,"спасибо 
",2025-05-12 13:50:28.931,3657819,2.603,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:50:28.931,,,,,,,,
1124,1,Спасибо ,2025-05-12 13:50:32.868,3691620,2.231,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:50:32.868,,,,,,,,
1125,1,Решили мой вопрос. Спасибо! ,2025-05-12 13:50:37.186,3695420,2.629,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:50:37.186,,,,,,,,
1126,1,Очень радует работа УК. Оперативно! Спасибо!,2025-05-12 13:50:43.511,3716702,5.213,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Понравилось выполнение заявки""],[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 13:50:43.511,,,,,,,,
1127,1,Все исправили ,2025-05-12 13:50:50.763,3726842,4.68,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:50:50.763,,,,,,,,
1128,1,спасибо за оперативную работу ,2025-05-12 13:50:57.994,3745025,5.135,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:50:57.994,,,,,,,,
1129,1,"Выполнили отлично , обработка заявки была слишком дорогой ",2025-05-12 13:51:15.753,3749719,16.804,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-12 13:51:15.753,,,,,,,,
1130,1,спасибо большое! теперь не скрипят ,2025-05-12 13:51:21.973,3751364,5.222,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:51:21.973,,,,,,,,
1131,1,спасибо,2025-05-12 13:51:25.503,3766183,2.512,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:25.503,,,,,,,,
1132,1,Спасибо!,2025-05-12 13:51:28.855,3770102,2.448,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:28.855,,,,,,,,
1133,1,Норм,2025-05-12 13:51:33.082,3773834,2.367,1,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:33.082,,,,,,,,
1134,1,спасибо. все прошло очень хорошо,2025-05-12 13:51:38.289,3791959,4.282,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:38.289,,,,,,,,
1135,1,"Спасибо, пришли все поменяли за 10 минут ",2025-05-12 13:51:41.969,3797804,2.718,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:51:41.969,,,,,,,,
1136,1,Все очень оперативно ,2025-05-12 13:51:46.829,3799741,3.736,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 13:51:46.829,,,,,,,,
1137,1,Огромное спасибо.,2025-05-12 13:51:49.617,3802024,1.919,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:49.617,,,,,,,,
1138,1,Все отлично! Спасибо.,2025-05-12 13:51:54.318,3805876,3.315,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:51:54.318,,,,,,,,
1139,1,Хороший мастер,2025-05-12 13:52:03.763,3812092,6.278,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 13:52:03.763,,,,,,,,
1140,1,"Спасибо за оперативность! 
",2025-05-12 13:52:19.892,3815412,15.222,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:52:19.892,,,,,,,,
1141,1,"выполнена

",2025-05-12 13:52:23.543,3820641,2.719,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:52:23.543,,,,,,,,
1142,1,"Все супер, Мастер 👍",2025-05-12 13:52:27.989,3828569,3.528,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 13:52:27.989,,,,,,,,
1143,1,Благодарю ребят.,2025-05-12 13:52:32.510,3829748,3.658,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 13:52:32.510,,,,,,,,
1144,1,Спасибо большое ,2025-05-12 13:52:36.124,3831509,2.465,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:52:36.124,,,,,,,,
1145,1,спасибо,2025-05-12 13:52:40.026,3831883,2.419,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:52:40.026,,,,,,,,
1146,1,Спасибо!,2025-05-12 13:52:43.378,3832952,2.303,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:52:43.378,,,,,,,,
1147,1,"Проблема решена, ручки на окна поставили.
Спасибо за обратную связь!",2025-05-12 13:52:54.324,3834081,9.953,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:52:54.324,,,,,,,,
1148,1,Благодарю за проделанную работу! ,2025-05-12 13:52:57.986,3835748,9.69,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:53:10.536,,,,,,,,
1149,1,"надеюсь и причину устранили, а то после первого дождя будет тоже самое..",2025-05-12 13:53:19.790,3835874,8.252,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:19.790,,,,,,,,
1150,1,"Спасибо, всё чётко.",2025-05-12 13:53:23.914,3839647,3.061,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:23.914,,,,,,,,
1151,1,Благодарю ,2025-05-12 13:53:28.356,3840353,2.908,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:28.356,,,,,,,,
1152,1,Спасибо Сергей ! )))),2025-05-12 13:53:32.678,3841026,3.433,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 13:53:32.678,,,,,,,,
1153,1,"Михаил отличный мастер своего дела. Сделал быстро, чисто, дал рекомендации)",2025-05-12 13:53:40.601,3842440,6.984,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]",2025-05-12 13:53:40.601,,,,,,,,
1154,1,хоть что то сделали 👍👏,2025-05-12 13:53:44.658,3842790,2.882,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:44.658,,,,,,,,
1155,1,спасибо),2025-05-12 13:53:47.719,3843760,2.158,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:47.719,,,,,,,,
1156,1,"профессионально, быстро. очень приятный мастер",2025-05-12 13:53:56.055,3844645,6.013,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]",2025-05-12 13:53:56.055,,,,,,,,
1157,1,спасибо! ,2025-05-12 13:53:59.527,3846820,2.433,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:53:59.527,,,,,,,,
1158,1,"Спасибо, вопрос решили, всё стало нормально ",2025-05-12 13:54:11.262,3846831,10.427,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:54:11.262,,,,,,,,
1159,1,Татьяна Владимировна большое вам спасибо!!!! ,2025-05-12 13:54:15.347,3848236,3.169,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 13:54:15.347,,,,,,,,
1160,1,спасибо! ,2025-05-12 13:54:18.972,3850021,2.349,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:54:18.972,,,,,,,,
1161,1,"спасибо за  быстрый ответ! 


",2025-05-12 13:54:23.708,3850118,3.832,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 13:54:23.708,,,,,,,,
1162,1,Огромное спасибо вам от всего подъезда!!!   ))))),2025-05-12 13:54:31.103,3852179,6.583,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:54:31.103,,,,,,,,
1163,1,спасибо!),2025-05-12 13:54:34.767,3852743,2.608,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:54:34.767,,,,,,,,
1164,1,спасибо ,2025-05-12 13:54:38.386,3852975,2.71,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:54:38.386,,,,,,,,
1165,1,Все отлично ,2025-05-12 13:54:42.158,3854073,2.88,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:54:42.158,,,,,,,,
1166,1,свершилось,2025-05-12 13:54:46.311,3856028,2.51,1,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:54:46.312,,,,,,,,
1167,1,Кнопка лифта 6 этажа в грузовом лифте до сих пор не работает.,2025-05-12 13:54:55.863,3858246,7.971,1,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-12 13:54:55.863,,,,,,,,
1168,1,Спасибо мастеру ,2025-05-12 13:55:01.924,3859764,4.835,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 13:55:01.924,,,,,,,,
1169,1,"спасибо, Вам, среагировали оперативно/быстро, а так же всё время были на связи🤝",2025-05-12 13:55:25.949,3859780,22.669,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:55:25.949,,,,,,,,
1170,1,"Среагировали быстро, благодарю ",2025-05-12 13:55:29.965,3860248,2.946,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:55:29.965,,,,,,,,
1171,1,Спасибо за оперативность!,2025-05-12 13:55:36.919,3860900,5.902,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:55:36.919,,,,,,,,
1172,1,Кнопки все вываливаются,2025-05-12 13:55:40.845,3861485,2.926,1,"[{""taxonomy"":[[""Не удовлетворён""]]}]",2025-05-12 13:55:40.845,,,,,,,,
1173,1,Отличный мастер!,2025-05-12 13:55:44.887,3862448,3.106,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 13:55:44.887,,,,,,,,
1174,1,"БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ",2025-05-12 13:55:57.605,3862765,11.654,1,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:55:57.605,,,,,,,,
1175,1,"Спасибо! По крайней мере, по ночам пока шума не слышно.",2025-05-12 13:56:02.982,3863351,3.776,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:56:02.982,,,,,,,,
1176,1,Быстро ,2025-05-12 13:56:07.365,3863609,3.346,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:56:07.365,,,,,,,,
1177,1,Спасибо за своевременное выполнение заявки...,2025-05-12 13:56:17.164,3866829,7.641,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]",2025-05-12 13:56:17.164,,,,,,,,
1178,1,все сделали быстро. спасибо ,2025-05-12 13:56:21.575,3866867,3.144,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:56:21.575,,,,,,,,
1179,1,всё отлично 👍,2025-05-12 13:56:25.338,3868883,2.689,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:56:25.338,,,,,,,,
1180,1,"быстро прислали код.
единственное что смущает  коды легкие слишком.",2025-05-12 13:56:40.355,4237692,13.954,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Не понравилось качество""]]}]",2025-05-12 13:56:40.355,,,,,,,,
1181,1,благодарю,2025-05-12 13:56:49.638,4237536,7.672,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:56:49.638,,,,,,,,
1182,1,спасибо! быстро и оперативно закрепили светильник. 👍,2025-05-12 13:56:54.797,4237302,4.334,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:56:54.797,,,,,,,,
1183,1,все быстро решили. спасибо,2025-05-12 13:57:00.922,4237239,4.707,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:57:00.922,,,,,,,,
1184,1,спасибо!,2025-05-12 13:57:05.190,4237178,2.072,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:57:05.190,,,,,,,,
1185,1,"оперативное решение вопроса,спасибо",2025-05-12 13:57:22.517,4237163,16.374,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:57:22.517,,,,,,,,
1186,1,благодарю за оперативное предоставление информации!,2025-05-12 13:57:42.207,4237053,18.701,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:57:42.207,,,,,,,,
1187,1,"всё прекрасно и оперативно, но акт хотелось бы получить",2025-05-12 13:57:55.788,4236894,12.521,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:57:55.788,,,,,,,,
1188,1,"все отлично, большое спасибо!",2025-05-12 13:57:59.614,4236872,2.746,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:57:59.614,,,,,,,,
1189,1,спасибо за оперативность! супер!,2025-05-12 13:58:13.265,4236740,12.17,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:58:13.265,,,,,,,,
1190,1,спасибо,2025-05-12 13:58:18.734,4236706,4.343,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:58:18.734,,,,,,,,
1191,1,"быстро, качественно",2025-05-12 13:58:22.753,4236688,2.874,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:58:22.753,,,,,,,,
1192,1,оперативно!,2025-05-12 13:58:27.248,4236610,3.457,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:58:27.248,,,,,,,,
1193,1,спасибо за быстрый ответ. все понятно объяснили,2025-05-12 13:58:39.763,4236551,10.908,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:58:39.763,,,,,,,,
1194,1,молниеносно),2025-05-12 13:59:10.131,4236530,3.796,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:59:10.131,,,,,,,,
1195,1,👍👍👍,2025-05-12 13:59:14.413,4236529,3.243,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 13:59:14.413,,,,,,,,
1196,1,спасибо за оперативность !!,2025-05-12 13:59:20.581,4236487,5.384,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:59:20.581,,,,,,,,
1197,1,большое спасибо за оперативный ответ,2025-05-12 13:59:30.985,4236469,9.428,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 13:59:30.985,,,,,,,,
1198,1,"все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!",2025-05-12 13:59:42.813,4236406,9.802,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:59:42.813,,,,,,,,
1199,1,"оперативно, профессионально. все устранено!!! спасибо!",2025-05-12 13:59:50.651,4236382,7.023,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]",2025-05-12 13:59:50.651,,,,,,,,
1200,1,большое спасибо! очень оперативно!,2025-05-12 13:59:57.895,4236262,5.654,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 13:59:57.895,,,,,,,,
1201,1,мастер молодец 👍,2025-05-12 14:00:03.531,4236102,4.613,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 14:00:03.531,,,,,,,,
1202,1,большое спасибо!!!!,2025-05-12 14:00:07.562,4236053,2.876,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 14:00:07.562,,,,,,,,
1203,1,специалист вышел на связь по заявке достаточно быстро. консультация уже не требовалась. муж справился с задачей самостоятельно .,2025-05-12 14:00:16.316,4235894,7.362,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 14:00:16.316,,,,,,,,
1204,1,добросовестный мастер виктор,2025-05-12 14:00:30.012,4235790,12.065,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 14:00:30.012,,,,,,,,
1205,1,спасибо за консультацию,2025-05-12 14:00:38.228,4235724,6.958,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 14:00:38.228,,,,,,,,
1206,1,спасибо большое!,2025-05-12 14:00:42.269,4235621,2.994,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:00:42.269,,,,,,,,
1207,1,"к сожалению протечка все равно есть небольшая, нужно менять гайку",2025-05-12 14:00:55.198,4235478,11.63,5,"[{""taxonomy"":[[""Не понравилось качество""]]}]",2025-05-12 14:00:55.198,,,,,,,,
1208,1,"батарея опять остыла ((
что-то идёт не так 
почему  заявка закрыты?",2025-05-12 14:01:02.347,4235471,6.193,5,"[{""taxonomy"":[[""Не удовлетворён""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-12 14:01:02.347,,,,,,,,
1209,1,спасибо большое за оперативность!,2025-05-12 14:01:07.147,4235466,3.653,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:01:07.147,,,,,,,,
1210,1,спасибо!,2025-05-12 14:01:10.688,4235452,2.567,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:01:10.688,,,,,,,,
1211,1,"всё отлично, сделали в тот де день. спасибо",2025-05-12 14:01:17.596,4235354,5.858,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:01:17.596,,,,,,,,
1212,1,спасибо за оперативность!,2025-05-12 14:01:30.621,4235234,11.08,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:01:30.621,,,,,,,,
1213,1,"не понимаю как можно отрапортовать что работа выполнена , когда как скрипела дверь и хлопала так и все осталось без изменений.",2025-05-12 14:01:39.235,4235110,7.626,5,"[{""taxonomy"":[[""Не понравился результат""],[""Не понравилось качество""],[""Не удовлетворён""]]}]",2025-05-12 14:01:39.235,,,,,,,,
1214,1,спасибо,2025-05-12 14:01:42.438,4234638,2.198,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:01:42.438,,,,,,,,
1215,1,спасибо за быстрый ответ!,2025-05-12 14:01:50.774,4234477,7.249,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 14:01:50.774,,,,,,,,
1216,1,благадарю вас за оказанную услугу.,2025-05-12 14:01:56.543,4234433,3.488,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 14:01:56.543,,,,,,,,
1217,1,"спасибо , антону, за грамотность в своей работе!",2025-05-12 14:02:02.498,4234406,4.944,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 14:02:02.498,,,,,,,,
1218,1,вопрос не решен!,2025-05-12 14:02:09.287,4234317,5.674,5,"[{""taxonomy"":[[""Не удовлетворён""],[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-12 14:02:09.287,,,,,,,,
1219,1,большое спасибо за оперативный ответ!,2025-05-12 14:02:20.782,4234285,9.662,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:02:20.782,,,,,,,,
1220,1,благодарю за оперативность!,2025-05-12 14:02:25.104,4234223,3.127,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:02:25.104,,,,,,,,
1221,1,"спасибо дмитрию. пришел оперативно. 
все сделал.",2025-05-12 14:02:37.473,4234085,10.933,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 14:02:37.473,,,,,,,,
1222,1,отличный мастер.,2025-05-12 14:02:43.334,4234019,3.865,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 14:02:43.334,,,,,,,,
1223,1,спасибо!),2025-05-12 14:02:47.694,4233905,3.216,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:02:47.694,,,,,,,,
1224,1,быстро 👍🏻,2025-05-12 14:02:53.798,4233886,5.134,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:02:53.798,,,,,,,,
1225,1,спасибо 🤝,2025-05-12 14:02:57.014,4233881,2.251,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:02:57.014,,,,,,,,
1226,1,спасибо 🤝,2025-05-12 14:03:00.631,4233877,2.593,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:00.631,,,,,,,,
1227,1,спасибо 🤝,2025-05-12 14:03:04.003,4233875,2.474,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:04.003,,,,,,,,
1228,1,спасибо 👍🏻,2025-05-12 14:03:08.626,4233872,3.404,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:08.626,,,,,,,,
1229,1,спасибо,2025-05-12 14:03:12.016,4233871,2.133,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:12.016,,,,,,,,
1230,1,спасибо,2025-05-12 14:03:15.538,4233860,2.433,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:15.538,,,,,,,,
1231,1,спасибо,2025-05-12 14:03:20.633,4233858,2.645,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 14:03:20.633,,,,,,,,
1232,1,спасибо за оперативное решение заявки!,2025-05-12 14:03:25.863,4233842,3.634,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 14:03:25.863,,,,,,,,
1233,1,быстро и четко,2025-05-12 14:03:30.681,4233821,3.533,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 14:03:30.681,,,,,,,,
1234,1,здравствуйте мне нужны подтверждения оплаты а не квитанции. пришлите пожалуйста,2025-05-12 14:03:42.369,4233795,10.634,5,"[{""taxonomy"":[[""Не понравилось качество""],[""Не понравился результат""]]}]",2025-05-12 14:03:42.369,,,,,,,,
1235,1,вопрос за декабрь сумма более 12 т.р из-за чего такая большая разница?,2025-05-12 14:03:51.820,4233537,8.475,5,"[{""taxonomy"":[[""Не понравился результат""]]}]",2025-05-12 14:03:51.820,,,,,,,,
